uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30404,30232,30636,30008,31024,6990,4729,14583,1742,0,265,143.0854867,0,18555,18556,18551,18565,18543,18526,18523,18568,17315,58,56,14,-8689,7755,-11011,0,0,0,143.0972795,1,12133,12124,12153,12147,12121,12123,12152,12199,31616,60,111,44,8267,-5927,13345,0,0,0,143.0972795,2,17629,17544,17385,17290,17321,17395,17443,17469,8404,545,217,84,9188,5877,-12070,0,0,0,143.0972795,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.0972795,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.0972795,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.0972795,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.0972795,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,143.0972795,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.0972795
1,30228,30044,30636,30024,31036,5872,5531,14828,1749,0,269,143.2106645,0,18489,18461,18475,18459,18417,18435,18328,18200,16192,360,258,242,-9114,7864,-10961,0,0,0,143.2244189,1,11980,11905,11902,11966,12015,12059,12164,12256,30710,579,267,141,8388,-6301,13179,0,0,0,143.2244189,2,17989,18177,18266,18359,18449,18418,18324,18182,15092,762,161,164,9073,6331,-11713,0,0,0,143.2244189,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.2244189,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.2244189,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.2244189,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.2244189,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,143.2244189,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.2244189
1,29480,29884,30560,30016,31080,6996,5884,13533,1769,0,268,143.3511174,0,17713,17726,17734,17743,17774,17810,17764,17701,10893,161,92,28,-8641,8173,-11362,0,0,0,143.3644178,1,12258,12235,12264,12352,12471,12480,12471,12443,33438,548,80,108,8899,-6221,13056,0,0,0,143.3644178,2,17945,18030,18123,18286,18474,18694,18861,18760,16101,1679,650,400,9894,6536,-12049,0,0,0,143.3644178,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.3644178,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.3644178,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.3644178,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.3644178,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,143.3644178,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.3644178
1,29264,29688,30720,30084,31028,5662,6180,14301,1775,0,276,143.4943805,0,17434,17463,17509,17501,17465,17409,17361,17370,8440,291,29,29,-8558,7518,-11390,0,0,0,143.5065424,1,12456,12307,12136,12015,11988,12020,12104,12191,31681,803,237,148,8911,-6473,12905,0,0,0,143.5065424,2,18499,18359,18267,18195,18209,18141,18130,18214,14942,535,324,122,9566,6349,-12067,0,0,0,143.5065424,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.5065424,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.5065424,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.5065424,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.5065424,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,143.5065424,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.5065424
1,28876,29292,30644,30108,31168,7043,5764,14077,1792,0,268,143.6366694,0,17777,17776,17762,17761,17806,17878,17962,18027,11677,468,194,156,-8272,8110,-11302,0,0,0,143.6477478,1,12089,12139,12099,11987,11908,11894,11954,12003,30537,477,70,17,8582,-6375,12870,0,0,0,143.6487463,2,18104,17747,17503,17420,17479,17634,17842,18165,10822,1461,313,109,9909,6181,-11542,0,0,0,143.6487463,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.6487463,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.6487463,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.6487463,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.6487463,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,143.6487463,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.6487463
1,28712,29192,30708,30024,31104,4101,6067,15507,1789,0,271,143.7790053,0,18887,18794,18769,18723,18759,18851,18976,19054,19741,578,165,94,-8776,7923,-10884,0,0,0,143.7919345,1,12412,12335,12098,11915,11904,11926,11860,11940,30854,961,541,203,8293,-6354,13196,0,0,0,143.7919345,2,17011,17620,17796,17481,17327,17433,17360,16779,7735,1263,1139,198,9352,6581,-12458,0,0,0,143.7919345,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.7919345,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.7919345,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.7919345,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.7919345,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,143.7919345,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.7919345
1,28488,28916,30724,30004,31028,7330,5707,13783,1799,0,260,143.9212842,0,18084,18095,18099,18147,18155,18141,18189,18188,14026,168,110,73,-8355,8255,-11611,0,0,0,143.9335134,1,12122,12133,12122,12128,12125,12188,12205,12254,31740,216,100,69,9178,-6062,13216,0,0,0,143.9335134,2,17766,17775,17799,17824,17861,17850,17820,17808,11431,171,10,36,10268,5848,-11525,0,0,0,143.9335134,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.9335134,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.9335134,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.9335134,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.9335134,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,143.9335134,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,143.9335134
1,28284,28668,30692,30008,31028,6660,5410,14385,1801,0,260,144.0616922,0,17474,17448,17467,17386,17248,17301,17338,17296,7886,398,106,189,-8457,8081,-11218,0,0,0,144.0751901,1,12350,12496,12525,12485,12415,12402,12425,12370,33932,260,189,69,8830,-6518,13184,0,0,0,144.0751901,2,18573,18738,18726,18118,17918,18210,17834,17925,14970,1661,907,566,9687,6151,-11867,0,0,0,144.0751901,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.0751901,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.0751901,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.0751901,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.0751901,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,144.0751901,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.0751901
1,28288,28388,30708,30068,31084,6606,5767,14200,1797,0,263,144.1948535,0,17544,17610,17618,17609,17578,17558,17527,17513,9485,206,51,13,-8578,8113,-11437,0,0,0,144.2085547,1,12271,12336,12372,12380,12368,12337,12280,12248,33056,265,46,3,10021,-5888,12660,0,0,0,144.2085547,2,18398,18376,18367,18386,18408,18430,18462,18325,16080,128,97,122,9632,6395,-11034,0,0,0,144.2085547,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.2085547,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.2085547,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.2085547,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.2085547,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,144.2085547,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.2085547
1,28292,27388,30720,30060,31040,5652,5891,14564,1790,0,271,144.3378987,0,18272,18249,18265,18275,18267,18228,18192,18221,14897,127,84,34,-8264,7673,-11548,0,0,0,144.3503346,1,12083,12105,12110,12103,12103,12153,12226,12246,31593,255,175,89,9614,-6293,12300,0,0,0,144.3503346,2,17799,17645,17520,17718,17910,18052,18135,18153,11860,1213,182,132,9953,6175,-11327,0,0,0,144.3503346,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.3503346,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.3503346,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.3503346,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.3503346,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,144.3503346,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.3503346
1,28268,27420,30540,30124,31040,6273,6144,13856,1792,0,268,144.4811463,0,18436,18460,18448,18448,18486,18519,18506,18517,16748,154,34,65,-8552,8099,-11593,0,0,0,144.4926772,1,12363,12269,12187,12208,12235,12164,12132,12155,32177,234,287,107,9449,-5887,13339,0,0,0,144.4926772,2,17534,17327,17197,17148,17077,16873,16805,16958,5847,1064,616,277,9392,6273,-11591,0,0,0,144.4926772,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.4926772,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.4926772,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.4926772,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.4926772,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,144.4926772,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.4926772
1,28348,27440,30536,30004,31068,5553,5763,14786,1787,0,264,144.6199596,0,17927,17981,17982,17916,17860,17822,17811,17766,11993,396,121,77,-8412,8103,-11197,0,0,0,144.6314917,1,12105,12098,12107,12145,12165,12147,12111,12177,31519,94,92,71,8752,-6153,12951,0,0,0,144.6314917,2,17794,17608,17505,17557,17785,18037,18079,18059,11352,1233,29,94,9703,6907,-11582,0,0,0,144.6314917,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.6314917,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.6314917,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.6314917,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.6314917,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,144.6314917,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.6314917
1,28316,27588,30396,29420,31044,6640,6121,13727,1784,0,252,144.7549388,0,17284,17293,17299,17292,17304,17367,17426,17460,7653,301,165,97,-7823,8222,-11600,0,0,0,144.7692213,1,12584,12598,12489,12306,12207,12260,12349,12383,33640,744,175,94,9273,-6114,12971,0,0,0,144.7692213,2,18299,18223,18222,18311,18411,18292,18123,18003,14812,463,416,169,9879,6396,-11659,0,0,0,144.7692213,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.7692213,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.7692213,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.7692213,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.7692213,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,144.7692213,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.7692213
1,28336,27888,30348,29160,31092,6866,5853,14070,1781,0,245,144.900203,0,17771,17814,17850,17847,17814,17749,17678,17629,11080,401,104,70,-8370,8307,-11558,0,0,0,144.9117699,1,12307,12289,12267,12258,12196,12210,12288,12356,32635,238,126,16,9796,-5998,12965,0,0,0,144.9117699,2,18600,18512,18480,18500,18551,18580,18578,18552,17281,186,101,61,9686,6649,-11586,0,0,0,144.9117699,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.9117699,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.9117699,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.9117699,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.9117699,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,144.9117699,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,144.9117699
1,28544,28208,30052,28756,31016,6021,6014,14363,1779,0,240,145.0432611,0,18312,18394,18450,18459,18466,18457,18420,18397,16283,244,92,72,-7732,8116,-11329,0,0,0,145.0560205,1,12143,12107,12082,12092,12131,12204,12282,12340,31845,459,150,104,8611,-6293,12815,0,0,0,145.0560205,2,17800,17653,17507,17458,17518,17596,17598,17569,9627,421,307,171,9570,6603,-11199,0,0,0,145.0560205,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.0560205,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.0560205,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.0560205,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.0560205,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,145.0560205,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.0560205
1,28896,28316,29864,28608,31068,6730,5847,13925,1774,0,232,145.1851981,0,18331,18330,18330,18357,18384,18433,18454,18425,15972,256,71,28,-7852,8156,-11631,0,0,0,145.1983457,1,12226,12200,12146,12133,12188,12246,12267,12261,32131,262,52,20,9371,-6195,12633,0,0,0,145.1983457,2,17353,17378,17351,17222,17086,17014,17034,17114,6480,790,77,87,9764,6246,-11607,0,0,0,145.1983457,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.1983457,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.1983457,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.1983457,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.1983457,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,145.1983457,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.1983457
1,29388,28452,29736,27992,31044,6491,5918,14370,1768,0,227,145.3276393,0,17622,17586,17550,17541,17513,17525,17521,17546,9332,170,68,63,-7744,8207,-11594,0,0,0,145.3407385,1,12189,12192,12206,12173,12190,12209,12188,12136,31946,50,93,37,9235,-6214,13104,0,0,0,145.3407385,2,17889,17902,17964,18018,18038,18045,18018,17989,12791,302,81,38,9625,6467,-11479,0,0,0,145.3407385,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.3407385,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.3407385,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.3407385,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.3407385,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,145.3407385,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.3407385
1,29868,28672,29680,27156,30980,6379,5553,14224,1763,0,224,145.4691741,0,17702,17649,17610,17602,17603,17529,17470,17465,9558,333,250,118,-7833,8147,-11431,0,0,0,145.4816642,1,12336,12418,12450,12501,12493,12408,12351,12318,33739,365,28,51,9364,-6059,12726,0,0,0,145.4816642,2,18898,18840,18740,18672,18711,18772,18862,18909,19332,469,31,28,9673,6718,-11140,0,0,0,145.4816642,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.4816642,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.4816642,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.4816642,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.4816642,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,145.4816642,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.4816642
1,30064,28888,29728,26912,31008,6687,5843,13838,1761,0,234,145.6043949,0,18170,18192,18250,18236,18203,18173,18175,18164,14491,156,62,11,-8103,8188,-11859,0,0,0,145.6177089,1,12296,12265,12261,12321,12337,12292,12224,12247,32707,132,148,30,9479,-6157,12771,0,0,0,145.6177089,2,18629,18511,18496,18520,18554,18563,18551,18548,17300,125,136,91,9611,6343,-11730,0,0,0,145.6177089,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.6177089,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.6177089,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.6177089,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.6177089,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,145.6177089,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.6177089
1,30340,29304,29992,26892,31024,6419,5472,14809,1759,0,237,145.7464614,0,18523,18482,18448,18402,18414,18411,18399,18375,16382,183,146,80,-7934,8080,-11344,0,0,0,145.759342,1,12185,12152,12142,12142,12132,12163,12202,12211,31793,149,46,12,8980,-6180,12942,0,0,0,145.759342,2,17640,17652,17655,17647,17665,17698,17726,17700,10311,142,76,29,9548,6735,-11540,0,0,0,145.759342,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.759342,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.759342,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.759342,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.759342,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,145.759342,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.759342
1,30932,29824,30216,28748,30988,6463,5764,14329,1763,0,239,145.8867352,0,17937,17952,17986,18048,18098,18067,18004,17903,12923,344,81,45,-7928,7952,-11348,0,0,0,145.8995814,1,12175,12158,12128,12112,12110,12139,12189,12271,31746,249,91,71,9362,-5795,12955,0,0,0,145.8995814,2,17219,17245,17300,17348,17383,17401,17373,17327,7524,334,76,44,9693,6315,-11914,0,0,0,145.8995814,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.8995814,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.8995814,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.8995814,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.8995814,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,145.8995814,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,145.8995814
1,31508,30296,30456,29196,31036,6254,5806,14346,1760,0,245,146.0151651,0,17269,17274,17271,17310,17334,17358,17358,17356,7458,201,42,38,-8657,7881,-11592,0,0,0,146.0285225,1,12337,12342,12350,12355,12314,12287,12304,12368,33121,103,94,29,8854,-5839,13275,0,0,0,146.0285225,2,18031,18043,18055,18061,18104,18142,18145,18120,13629,225,65,49,8904,6315,-11911,0,0,0,146.0285225,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.0285225,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.0285225,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.0285225,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.0285225,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,146.0285225,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.0285225
1,31532,30588,30584,29728,30988,6239,5350,14645,1746,0,248,146.1458809,0,17667,17652,17653,17697,17735,17733,17698,17681,10444,164,51,1,-8523,7750,-11637,0,0,0,146.1602359,1,12342,12331,12366,12408,12459,12483,12458,12404,33715,300,23,14,8860,-5924,13474,0,0,0,146.1602359,2,18819,18857,18882,18866,18821,18788,18772,18775,19508,223,14,13,8890,6339,-12247,0,0,0,146.1602359,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.1602359,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.1602359,6,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.1602359,7,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.1602359,8,16407,12804,17743,-10947,0,0,0,0,23614,49559,60791,22528,17910,17896,17906,0,0,0,146.1602359,9,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,146.1602359
